,cation_exchange_capacity,crop_name,humidity,nitrogen,phosphorus,potassium,rainfall,soil_moisture,soil_ph,temperature,test
829,28,lentil,62.44616219,0.0,65.0,24.0,53.14531023,6.5,7.841496029,28.49584395,test 1
830,31,lentil,69.48515056,30.0,79.0,22.0,48.60449438,4.0,6.254216611,18.28766124,test 1
831,32,lentil,61.18458224,3.0,63.0,16.0,53.13946695,6.0,6.868881708,24.38041875,test 1
832,33,lentil,66.43934593,2.0,78.0,23.0,45.42616802,5.0,7.320514721,21.31852148,test 1
833,36,lentil,62.70637578,10.0,78.0,18.0,44.07819743,5.5,6.296976913,18.54141834,test 1
834,39,lentil,60.85993533,14.0,67.0,25.0,49.37369982,5.5,7.241151936,25.28710601,test 1
835,7,lentil,69.12613376,39.0,65.0,23.0,41.02682925,5.5,7.685959305,25.43459777,test 1
836,6,lentil,69.76112921,19.0,72.0,15.0,44.08562546,5.5,6.890760124,28.83600962,test 1
837,44,lentil,63.93927841,18.0,57.0,21.0,49.47371773,5.5,6.155915975,27.37659643,test 1
838,42,lentil,60.19461399,31.0,58.0,15.0,45.36521251,5.5,6.167855382,28.31886863,test 1
839,43,lentil,62.04814951,28.0,58.0,25.0,37.81123974,5.5,6.861640036,27.4818649,test 1
840,44,lentil,68.10365387,5.0,65.0,19.0,48.80253285,5.5,6.978361689,18.28072173,test 1
841,42,lentil,69.29786244,16.0,65.0,19.0,42.72374404,5.5,7.043160241,27.61204997,test 1
842,33,lentil,63.22011726,34.0,65.0,19.0,45.40277297,5.5,5.94239222,23.43974653,test 1
843,32,lentil,63.68128841,14.0,69.0,19.0,52.39881209,5.0,7.239455147,20.95628486,test 1
844,35,lentil,68.03209183,22.0,55.0,16.0,49.73922097,5.5,6.516317561,23.7937153,test 1
845,31,lentil,65.44544859,24.0,61.0,17.0,38.30411077,5.5,6.233269045,22.6371424,test 1
846,30,lentil,65.47227704,2.0,79.0,15.0,35.75107592,6.5,7.505283615,21.53577883,test 1
847,25,lentil,65.73085206,26.0,63.0,17.0,44.95654782,5.0,6.950300686,29.87854588,test 1
848,27,lentil,67.10004577,27.0,61.0,15.0,48.33941188,4.0,6.958054839,25.2653291,test 1
849,28,lentil,68.93307305,24.0,70.0,16.0,35.03484812,5.5,6.54803469,25.17885316,test 1
850,31,lentil,61.09533545,13.0,74.0,25.0,44.23629285,5.5,6.461618577,24.12192608,test 1
851,32,lentil,67.40460704,6.0,64.0,23.0,36.18678721,6.5,7.065264073,23.33565221,test 1
852,33,lentil,63.39503184,12.0,58.0,23.0,50.43306085,4.0,6.765091462,21.74600081,test 1
853,36,lentil,63.46170674,32.0,79.0,22.0,54.37814199,6.0,5.91645379,27.60195453,test 1
854,39,lentil,62.50453062,6.0,68.0,18.0,47.26052494,5.0,6.711341147,24.388717,test 1
855,7,lentil,66.895409,10.0,79.0,20.0,38.21370568,5.5,6.379881442,24.98287462,test 1
856,6,lentil,69.3159965,38.0,77.0,22.0,35.36831423,5.5,6.313284268,28.234829,test 1
857,44,lentil,69.55863145,17.0,74.0,17.0,37.11395801,5.5,7.393210848,26.03026959,test 1
858,42,lentil,64.07691942,26.0,68.0,24.0,37.15824966,5.5,7.504930973,28.04849594,test 1
859,43,lentil,64.00213929,23.0,75.0,17.0,48.28137482,5.5,7.198076286,24.87425505,test 1
860,44,lentil,62.35557553,32.0,78.0,22.0,53.40906048,5.5,7.007037515,23.97081395,test 1
861,42,lentil,67.76252583,19.0,79.0,19.0,42.89509057,5.5,6.677262562,20.06003985,test 1
862,33,lentil,61.28633405,22.0,60.0,18.0,41.7704893,5.5,6.74398035,19.59221047,test 1
863,32,lentil,66.29327012,28.0,69.0,16.0,35.69674138,5.5,6.547361618,29.77013109,test 1
864,35,lentil,60.53657684,1.0,67.0,21.0,48.06491307,5.5,6.551577598,27.52135365,test 1
865,31,lentil,63.14909763,12.0,67.0,23.0,45.49683991,5.0,6.585020303,25.62896213,test 1
866,30,lentil,60.47528931,36.0,67.0,20.0,53.31508572,5.5,6.924042372,20.39078312,test 1
867,25,lentil,60.4989659,28.0,70.0,21.0,39.18374505,5.5,7.437373666,25.39038396,test 1
868,27,lentil,60.71367427,12.0,71.0,19.0,42.19740397,6.5,7.142611056,24.91079638,test 1
869,28,lentil,63.20915034,22.0,68.0,16.0,37.46160727,5.0,7.74672376,27.70496805,test 1
870,31,lentil,65.1034354,26.0,66.0,22.0,51.54922825,4.0,6.300479414,18.06486101,test 1
871,32,lentil,62.45851612,16.0,65.0,16.0,50.6128521,5.5,6.078724107,18.13027797,test 1
872,33,lentil,67.89815262,14.0,59.0,22.0,46.90725077,5.5,6.76660668,23.82723528,test 1
873,36,lentil,62.74710773,33.0,59.0,19.0,49.55213308,6.5,7.641024177,23.19305333,test 1
874,39,lentil,68.17543102,21.0,63.0,17.0,41.45486619,4.0,6.559681838,25.08966129,test 1
875,7,lentil,61.88321072,0.0,69.0,21.0,36.68284038,6.0,7.072923306,25.86928193,test 1
876,6,lentil,68.05394959,10.0,75.0,17.0,39.00992137,5.0,7.732194788,18.43966037,test 1
877,44,lentil,67.02664337,30.0,61.0,18.0,52.50812701,5.5,6.157782589,27.14911056,test 1
878,42,lentil,64.50515776,0.0,74.0,17.0,47.01510708,5.5,7.240988401,23.33375853,test 1
879,43,lentil,62.96841833,35.0,74.0,22.0,42.87274897,5.5,6.898905799,26.7230014,test 1
880,44,lentil,64.45268309,7.0,63.0,24.0,53.04669416,5.5,6.818681086,19.55750776,test 1
881,42,lentil,66.7729209,9.0,56.0,17.0,46.48280681,5.5,6.261937875,26.13708256,test 1
882,33,lentil,65.57653373,14.0,74.0,15.0,49.94043064,5.5,6.493036868,27.99990346,test 1
883,32,lentil,62.10652364,14.0,76.0,20.0,36.5011366,5.5,7.042474679,29.05941162,test 1
884,35,lentil,64.1123333,36.0,65.0,16.0,50.17067771,5.5,7.692013657,25.71269843,test 1
885,31,lentil,63.73086065,28.0,67.0,21.0,46.62370222,5.5,6.250994223,21.79792649,test 1
886,30,lentil,60.26854183,28.0,79.0,16.0,53.12442925,5.5,6.052184881,24.70626432,test 1
887,25,lentil,65.8108757,40.0,61.0,22.0,44.23913012,5.0,7.002216044,20.94981756,test 1
888,27,lentil,68.98088448,10.0,70.0,19.0,41.61080544,5.5,7.272427638,24.84918386,test 1
889,28,lentil,65.21662467,12.0,80.0,19.0,36.10211371,5.5,5.962001484,21.91041045,test 1
890,31,lentil,68.70533022,37.0,77.0,20.0,51.02372773,6.5,7.080506001,25.93381964,test 1
891,32,lentil,69.4073209,0.0,67.0,22.0,51.56461082,5.0,6.593798387,29.82112112,test 1
892,33,lentil,63.13215259,7.0,73.0,25.0,45.20841071,4.0,7.28805662,27.52185591,test 1
893,36,lentil,68.6428593,10.0,56.0,18.0,46.10585191,5.5,7.32710972,27.99627907,test 1
894,39,lentil,63.90164154,39.0,70.0,15.0,47.9271552,5.5,6.366355781,20.76774783,test 1
895,7,lentil,60.424786,26.0,56.0,22.0,52.60285259,6.5,7.011121216,23.05276444,test 1
896,6,lentil,63.58337146,9.0,77.0,17.0,38.07659414,4.0,6.280725549,21.65845777,test 1
897,44,lentil,67.62779652,4.0,59.0,19.0,40.8106299,6.0,7.621494566,26.25070298,test 1
898,42,lentil,63.83179889,34.0,73.0,15.0,53.10207889,5.0,7.630424083,20.97195263,test 1
899,43,lentil,66.32102048,33.0,77.0,15.0,40.74536757,5.5,7.802212437,23.89736406,test 1
900,44,pomegranate,91.63536236,2.0,24.0,38.0,111.9684622,5.5,5.922935513,24.55981624,test 1
901,42,pomegranate,89.93701023,6.0,18.0,37.0,108.0458926,5.5,5.937649578,19.65690085,test 1
902,33,pomegranate,87.4024767,8.0,26.0,36.0,102.5184759,5.5,6.804781106,18.78359608,test 1
903,32,pomegranate,94.5110662,37.0,18.0,39.0,110.2316633,5.5,6.424670614,24.1469628,test 1
904,35,pomegranate,89.90147027,0.0,27.0,38.0,109.3905998,5.5,6.738016221,22.44581266,test 1
905,31,pomegranate,92.40501423,31.0,25.0,38.0,109.4169192,5.5,6.497366677,24.96273236,test 1
906,30,pomegranate,89.3259486,21.0,21.0,38.0,104.8955643,5.5,6.327673765,22.5526059,test 1
907,25,pomegranate,91.45498527,6.0,30.0,40.0,106.9659201,5.5,6.36137446,22.77035608,test 1
908,27,pomegranate,94.27659596,25.0,27.0,41.0,108.0423555,5.5,6.923509371,19.20090378,test 1
909,28,pomegranate,92.68328358,15.0,11.0,38.0,109.3930157,5.0,6.630646083,23.12808226,test 1
910,31,pomegranate,85.19098079,14.0,5.0,36.0,104.7693804,5.5,5.832525853,24.92639065,test 1
911,32,pomegranate,85.63608688,16.0,10.0,41.0,105.7595811,5.5,6.738993954,24.77464458,test 1
912,33,pomegranate,86.35590206,36.0,7.0,37.0,108.3168858,6.5,5.782435567,19.8671184,test 1
913,36,pomegranate,93.7974061,4.0,20.0,41.0,104.5375109,5.0,6.537042717,24.26601316,test 1
914,39,pomegranate,89.73266695,29.0,22.0,40.0,107.6836871,4.0,6.145104401,23.62600218,test 1
915,7,pomegranate,89.08935702,16.0,15.0,42.0,108.5468633,5.5,6.890784045,19.67832052,test 1
916,6,pomegranate,92.30882391,18.0,27.0,41.0,104.8216333,5.5,7.175344328,22.36509395,test 1
917,44,pomegranate,94.88267728,11.0,18.0,42.0,102.8593382,6.5,5.938528744,21.57936934,test 1
918,42,pomegranate,88.16779129,5.0,15.0,38.0,108.0756727,4.0,5.709380472,18.26233221,test 1
919,43,pomegranate,89.61794165,18.0,23.0,44.0,105.6499907,6.0,6.184400085,23.71028128,test 1
920,44,pomegranate,89.9224883,9.0,8.0,40.0,111.6631582,5.0,6.553509673,22.48720144,test 1
921,42,pomegranate,94.79397419,40.0,27.0,45.0,112.4349689,5.5,5.885638185,21.6602498,test 1
922,33,pomegranate,89.31505137,22.0,23.0,44.0,107.3416913,5.5,6.143874691,20.13037175,test 1
923,32,pomegranate,91.11927248,9.0,16.0,39.0,105.1834976,5.5,6.101198974,18.41164435,test 1
924,35,pomegranate,89.75272999,12.0,29.0,40.0,111.2818551,5.5,6.594037135,19.68291173,test 1
925,31,pomegranate,91.19442671,0.0,17.0,42.0,109.0946323,5.5,6.859840821,23.20242586,test 1
926,30,pomegranate,87.31290342,2.0,21.0,44.0,102.8013275,5.5,6.56893406,18.92157197,test 1
927,25,pomegranate,91.34039616,28.0,6.0,40.0,106.8704803,5.5,6.769855664,22.10621387,test 1
928,27,pomegranate,89.68919664,8.0,23.0,44.0,108.4758509,5.5,7.130837931,18.47412402,test 1
929,28,pomegranate,88.92944254,29.0,16.0,36.0,102.860084,5.5,5.740338002,19.81069447,test 1
930,31,pomegranate,90.83687246,17.0,18.0,43.0,103.1969341,5.5,5.843005428,24.4880844,test 1
931,32,pomegranate,89.93457597,34.0,21.0,42.0,111.0196744,5.0,6.648687274,18.75927679,test 1
932,33,pomegranate,90.29751796,21.0,23.0,42.0,104.3739878,5.5,6.902751061,19.54128063,test 1
933,36,pomegranate,87.74938524,25.0,17.0,40.0,111.2800516,5.5,6.608023872,18.91251245,test 1
934,39,pomegranate,94.95031368,8.0,25.0,36.0,104.0277061,6.5,6.828522375,19.91330523,test 1
935,7,pomegranate,89.64934166,26.0,18.0,42.0,108.2287276,5.0,6.910374919,19.72620525,test 1
936,6,pomegranate,87.84034604,4.0,19.0,42.0,111.2232716,4.0,6.306605528,23.83185873,test 1
937,44,pomegranate,94.25702672,36.0,24.0,41.0,103.8799347,5.5,7.009180374,24.94467632,test 1
938,42,pomegranate,93.87030088,5.0,24.0,40.0,104.6735454,5.5,6.297907579,24.692258,test 1
939,43,pomegranate,85.56083187,19.0,17.0,39.0,111.2787584,6.5,6.728599215,24.72485577,test 1
940,44,pomegranate,87.59629625,39.0,30.0,38.0,108.065579,4.0,6.965156738,20.12644921,test 1
941,42,pomegranate,93.0569505,5.0,29.0,44.0,104.7847006,6.0,5.578095745,21.02432943,test 1
942,33,pomegranate,88.1508343,4.0,24.0,43.0,109.8695196,5.0,7.199504273,22.40423537,test 1
943,32,pomegranate,89.38003827,38.0,21.0,35.0,110.9653137,5.5,5.841367187,20.33691147,test 1
944,35,pomegranate,85.56033312,37.0,11.0,36.0,106.9216033,5.5,6.710143266,24.24779615,test 1
945,31,pomegranate,91.90842992,9.0,25.0,41.0,109.2853418,5.5,5.972714857,24.81530144,test 1
946,30,pomegranate,87.95158129,29.0,22.0,43.0,106.0380805,5.5,5.561851831,19.66329768,test 1
947,25,pomegranate,90.3396556,5.0,21.0,38.0,112.459697,5.5,6.107054808,22.43377991,test 1
948,27,pomegranate,85.12912161,22.0,26.0,38.0,110.2437841,5.5,6.988035315,22.92052307,test 1
949,28,pomegranate,85.40695044,4.0,18.0,37.0,106.2817706,5.5,7.13147457,22.91843172,test 1
950,31,pomegranate,89.39686219,21.0,6.0,41.0,107.1951707,5.5,7.086947687,24.88244467,test 1
951,32,pomegranate,93.13277,29.0,21.0,45.0,105.2240743,5.5,6.749260456,23.40981539,test 1
952,33,pomegranate,94.26304717,23.0,5.0,44.0,107.5660804,5.5,7.16300467,21.20725375,test 1
953,36,pomegranate,91.12282162,13.0,7.0,43.0,109.6623974,5.0,7.013481515,18.20230419,test 1
954,39,pomegranate,89.7870345,5.0,13.0,37.0,103.3183074,5.5,5.648243649,22.34375696,test 1
955,7,pomegranate,90.88292835,27.0,24.0,41.0,110.4606459,5.5,6.610251186,24.32770134,test 1
956,6,pomegranate,88.71691157,7.0,23.0,35.0,102.5538035,6.5,7.054313823,19.75088482,test 1
957,44,pomegranate,86.19740917,12.0,20.0,39.0,111.0217929,5.0,6.026999326,19.86173586,test 1
958,42,pomegranate,93.14554876,4.0,19.0,43.0,106.3602023,4.0,5.779427402,18.07132963,test 1
959,43,pomegranate,89.61850203,3.0,9.0,45.0,104.617522,5.5,6.535244251,23.89162561,test 1
960,44,pomegranate,93.34236582,1.0,27.0,36.0,104.991282,5.5,5.684995235,23.98598756,test 1
961,42,pomegranate,85.42912869,23.0,30.0,44.0,103.0295938,6.5,6.12476108,20.93892916,test 1
962,33,pomegranate,87.22815682,24.0,21.0,42.0,109.4429934,4.0,6.999014379,20.82210727,test 1
963,32,pomegranate,91.61793636,13.0,30.0,37.0,106.8685636,6.0,6.277148771,20.86474944,test 1
964,35,pomegranate,86.10874614,40.0,11.0,44.0,111.3779693,5.0,6.322396027,24.45840036,test 1
965,31,pomegranate,90.64498715,21.0,9.0,40.0,105.6209954,5.5,5.956401828,24.51147697,test 1
966,30,pomegranate,92.03009222,3.0,27.0,44.0,110.9633894,5.5,6.591302797,24.56811204,test 1
967,25,pomegranate,89.01574455,40.0,29.0,42.0,110.6956184,5.5,7.104094929,24.63228709,test 1
968,27,pomegranate,90.97819712,14.0,25.0,40.0,103.7084055,5.5,6.407872061,20.07386547,test 1
969,28,pomegranate,94.63612858,38.0,14.0,37.0,102.6488846,5.5,6.658402594,21.80523051,test 1
970,31,pomegranate,86.34233767,34.0,9.0,36.0,110.4432293,5.5,6.276038961,22.8122645,test 1
971,32,pomegranate,88.48567856,32.0,14.0,37.0,104.6843243,5.5,6.825256236,22.73031253,test 1
972,33,pomegranate,94.94330457,18.0,21.0,35.0,111.1382096,5.5,6.368560522,23.2801227,test 1
973,36,pomegranate,87.1775172,8.0,23.0,38.0,105.4766591,5.5,7.005410734,19.30106297,test 1
974,39,pomegranate,88.83768149,15.0,6.0,41.0,108.6793978,5.5,6.897368477,19.0087067,test 1
975,7,pomegranate,90.88612388,0.0,5.0,36.0,105.529185,5.0,6.152906502,24.35193812,test 1
976,6,pomegranate,88.87651295,22.0,9.0,44.0,112.1926517,5.5,5.744361602,24.72235539,test 1
977,44,pomegranate,94.46485312,14.0,8.0,43.0,111.7162016,5.5,7.051654924,21.92513945,test 1
978,42,pomegranate,86.88738076,31.0,11.0,45.0,107.6435771,6.5,6.034612928,24.83954414,test 1
979,43,pomegranate,90.42177379,39.0,17.0,45.0,104.88189,5.0,6.924490731,18.09691127,test 1
980,44,pomegranate,91.08706822,10.0,5.0,42.0,109.2537734,4.0,6.887005997,20.24104904,test 1
981,42,pomegranate,94.42971362,8.0,28.0,38.0,105.6917856,5.5,6.8444019,23.22594,test 1
982,33,pomegranate,92.97527546,32.0,13.0,42.0,106.61905,5.5,5.786058032,23.50128217,test 1
983,32,pomegranate,89.02127045,18.0,9.0,40.0,106.1606833,6.5,5.627186257,19.44623085,test 1
984,35,pomegranate,92.51675903,20.0,27.0,41.0,110.5764023,4.0,5.700088663,20.51343484,test 1
985,31,pomegranate,94.99897537,39.0,25.0,36.0,107.6103211,6.0,5.567805185,18.90223032,test 1
986,30,pomegranate,89.24126808,20.0,7.0,45.0,112.4750941,5.0,6.077886012,18.90592319,test 1
987,25,pomegranate,88.45577158,11.0,10.0,45.0,109.0357597,5.5,6.397995609,22.63045168,test 1
988,27,pomegranate,86.79058496,40.0,18.0,43.0,109.9130984,5.5,5.767372539,19.38603815,test 1
989,28,pomegranate,91.19431555,3.0,26.0,39.0,103.6012114,5.5,7.079973241,24.38318965,test 1
990,31,pomegranate,92.93386903,9.0,16.0,36.0,106.977723,5.5,5.893332378,23.77989026,test 1
991,32,pomegranate,93.16343942,30.0,20.0,38.0,110.0932899,5.5,7.058222596,22.59890174,test 1
992,33,pomegranate,85.4017118,40.0,9.0,41.0,106.128338,5.5,5.78270695,24.37766782,test 1
993,36,pomegranate,91.07776977,40.0,30.0,35.0,104.4407083,5.5,6.269663963,20.89273273,test 1
994,39,pomegranate,85.70786282,32.0,25.0,35.0,107.0050976,5.5,5.892913826,18.09903225,test 1
995,7,pomegranate,85.83618191,33.0,23.0,45.0,112.337046,5.5,7.116538883,20.00218987,test 1
996,6,pomegranate,89.80732335,4.0,14.0,41.0,102.8186358,5.5,6.430163481,19.85139326,test 1
997,44,pomegranate,92.65058936,13.0,17.0,45.0,106.2784673,5.0,7.159520979,21.25433607,test 1
998,42,pomegranate,93.32657504,39.0,24.0,39.0,109.8076178,5.5,6.431265737,23.65374106,test 1
999,43,pomegranate,86.20613842,8.0,28.0,37.0,108.3121789,5.5,6.082571701,23.88404783,test 1
1000,22,banana,76.24900101,91.0,94.0,46.0,92.82840911,6.5,6.149934034,29.36792366,test 1
1001,44,banana,83.67675197,105.0,95.0,50.0,101.0494791,5.0,5.849076099,27.33368994,test 1
1002,42,banana,82.96221306,108.0,92.0,53.0,104.9378,4.0,6.276800323,27.40053601,test 1
1003,33,banana,80.11585705,86.0,76.0,54.0,90.10978128,5.5,5.926824754,29.3159075,test 1
1004,32,banana,79.39654531,80.0,77.0,49.0,113.2297373,5.5,5.519088423,26.05433004,test 1
1005,35,banana,84.42379269,93.0,94.0,53.0,114.5357503,6.5,6.079178788,25.86632408,test 1
1006,31,banana,80.18546798,90.0,92.0,55.0,97.32531705,4.0,6.13465588,27.00932084,test 1
1007,30,banana,78.06762846,108.0,89.0,53.0,99.34482238,6.0,5.808497604,29.55054817,test 1
1008,25,banana,83.390039,108.0,88.0,55.0,113.8729798,5.0,5.891458107,26.28845991,test 1
1009,27,banana,76.16151562,105.0,77.0,52.0,100.0075679,5.5,5.816622479,29.16226551,test 1
1010,28,banana,82.68752542,118.0,88.0,52.0,98.75084366,5.5,5.843163161,28.65003945,test 1
1011,31,banana,76.50045221,101.0,87.0,54.0,100.1692639,5.5,6.376756633,29.07311132,test 1
1012,32,banana,75.26429821,95.0,75.0,50.0,118.2761894,5.5,5.623615687,28.08166093,test 1
1013,33,banana,78.8086068,106.0,85.0,53.0,99.72430835,5.5,5.91505509,27.1994597,test 1
1014,36,banana,78.04602887,86.0,95.0,49.0,108.3957179,5.5,6.458714879,28.05484146,test 1
1015,39,banana,83.34688193,83.0,79.0,55.0,98.66679427,5.5,5.565028635,25.14748006,test 1
1016,7,banana,78.3422098,85.0,95.0,47.0,119.84797,5.5,6.211833161,25.94019018,test 1
1017,6,banana,79.68542782,109.0,79.0,45.0,108.66464,5.5,6.490074429,27.66752761,test 1
1018,44,banana,75.94067692,100.0,76.0,45.0,102.7867717,5.5,5.590236025,25.56703012,test 1
1019,42,banana,82.54195839,117.0,86.0,48.0,116.1616839,5.0,6.225225239,28.6956201,test 1
1020,43,banana,76.8532006,114.0,94.0,53.0,118.6858263,5.5,6.190757459,26.33544853,test 1
1021,44,banana,78.89864446,110.0,78.0,50.0,98.21747528,5.5,5.915568968,25.93730186,test 1
1022,42,banana,84.88394407,94.0,70.0,48.0,91.46442491,6.5,6.195152442,25.13686519,test 1
1023,33,banana,80.79783998,80.0,71.0,47.0,105.0776992,5.0,6.156373499,27.50527651,test 1
1024,32,banana,82.34429458,114.0,79.0,51.0,112.0700033,4.0,6.313197204,26.21009246,test 1
1025,35,banana,79.19588629,88.0,78.0,45.0,92.07835761,5.5,6.324270089,29.10403455,test 1
1026,31,banana,77.32017166,112.0,73.0,48.0,90.66727868,5.5,5.707488987,29.2440638,test 1
1027,30,banana,77.38229006,117.0,76.0,47.0,93.10247183,6.5,6.119216009,25.56202173,test 1
1028,25,banana,81.36028902,111.0,87.0,48.0,98.16752001,4.0,5.571401169,26.3985515,test 1
1029,27,banana,77.79586769,89.0,83.0,47.0,109.5408614,6.0,5.63127166,28.09577643,test 1
1030,28,banana,83.31110751,93.0,91.0,47.0,117.2878912,5.0,6.101241579,27.84767901,test 1
1031,31,banana,81.4654833,92.0,81.0,52.0,94.31102057,5.5,6.438137279,27.39341554,test 1
1032,32,banana,81.38204104,105.0,74.0,45.0,119.218154,5.5,6.098369122,25.14517635,test 1
1033,33,banana,79.28693687,102.0,71.0,48.0,102.4633775,5.5,5.695267822,28.65456263,test 1
1034,36,banana,76.67484233,94.0,91.0,51.0,109.575944,5.5,5.618094446,29.16093424,test 1
1035,39,banana,82.0638878,116.0,71.0,47.0,91.34276507,5.5,6.435785799,27.57278064,test 1
1036,7,banana,82.36208097,117.0,79.0,49.0,112.9794804,5.5,6.176644228,25.40909896,test 1
1037,6,banana,83.33983116,119.0,72.0,55.0,112.0777152,5.5,6.220643671,25.99069521,test 1
1038,44,banana,81.06003778,99.0,73.0,53.0,118.6730366,5.5,5.871702211,26.29039046,test 1
1039,42,banana,78.71024836,91.0,84.0,52.0,117.536781,5.5,6.390741836,29.14827211,test 1
1040,43,banana,79.35898915,80.0,90.0,47.0,107.3944717,5.5,6.21084479,26.59743595,test 1
1041,44,banana,75.03193255,101.0,70.0,48.0,116.5531455,5.0,6.012696655,25.36059237,test 1
1042,42,banana,80.18080728,108.0,89.0,53.0,112.3982055,5.5,5.908770059,29.12036889,test 1
1043,33,banana,77.25629897,100.0,80.0,52.0,110.3262123,5.5,6.049801781,27.53911354,test 1
1044,32,banana,83.51014178,109.0,91.0,53.0,110.2511102,6.5,6.010095853,29.66727337,test 1
1045,35,banana,84.97323747,82.0,78.0,46.0,110.4408803,5.0,5.738678895,25.05802193,test 1
1046,31,banana,78.52399914,106.0,70.0,55.0,116.3019555,4.0,5.74055541,25.86824781,test 1
1047,30,banana,81.95580471,90.0,86.0,52.0,119.0856171,5.5,5.793260262,25.85036988,test 1
1048,25,banana,77.79913575,83.0,95.0,50.0,108.8547508,5.5,5.50947065,26.51682337,test 1
1049,27,banana,79.59242542,119.0,90.0,48.0,118.2583441,6.5,5.986442306,28.66725136,test 1
1050,28,banana,81.54448882,107.0,72.0,45.0,91.40508414,4.0,5.790768046,28.14938935,test 1
1051,31,banana,83.6995044,116.0,81.0,55.0,95.12322062,6.0,5.915546415,26.42313317,test 1
1052,32,banana,81.40740301,101.0,75.0,50.0,109.9825551,5.0,6.242528278,26.59386409,test 1
1053,33,banana,76.57853189,93.0,81.0,50.0,102.2099836,5.5,6.036079266,27.71822477,test 1
1054,36,banana,82.95958244,95.0,75.0,45.0,109.022564,5.5,5.829898502,28.98333432,test 1
1055,39,banana,83.96754496,107.0,71.0,55.0,117.229079,5.5,6.088064451,29.42017919,test 1
1056,7,banana,81.10523402,83.0,94.0,47.0,112.1355384,5.5,6.469370954,27.39872329,test 1
1057,6,banana,84.41007614,102.0,73.0,54.0,111.0162259,5.5,5.720726906,26.4020227,test 1
1058,44,banana,82.69285419,86.0,79.0,45.0,99.20961514,5.5,5.80766417,27.81251452,test 1
1059,42,banana,83.55829874,117.0,86.0,53.0,115.8586081,5.5,5.703381728,25.19640218,test 1
1060,43,banana,75.77363772,111.0,79.0,53.0,119.695765,5.5,6.165001278,28.31193338,test 1
1061,44,banana,80.47152737,95.0,74.0,50.0,110.10323,5.5,6.002481605,25.90113128,test 1
1062,42,banana,76.11239849,91.0,75.0,55.0,109.2768851,5.5,6.212369363,27.48612983,test 1
1063,33,banana,83.50423735,93.0,83.0,46.0,109.2486647,5.0,5.765308943,29.38254012,test 1
1064,32,banana,81.08183635,92.0,85.0,51.0,108.8616474,5.5,5.740764682,29.22118628,test 1
1065,35,banana,81.33506906,104.0,80.0,54.0,110.1331182,5.5,5.879119455,27.09062164,test 1
1066,31,banana,81.81365007,103.0,72.0,51.0,104.4812858,6.5,6.099478745,26.12643374,test 1
1067,30,banana,77.95192527,92.0,75.0,45.0,90.43495443,5.0,5.674403359,29.01207743,test 1
1068,25,banana,79.28625709,93.0,85.0,49.0,119.4765557,4.0,5.694243847,27.96799119,test 1
